strategy,total_return,ann_return,ann_vol,sharpe,max_drawdown,hit_ratio,ann_turnover,fee_bps,sample
new_holder_breadth,0.7422257916498556,0.07016671450611067,0.08518735796066979,0.8236752047000447,-0.12460681418825781,0.5426770126091174,37.88491170280328,5,pre_2022
consensus,1.0280947205475677,0.09021337345169611,0.08327886279386292,1.0832685560920534,-0.1312501564544225,0.549466537342386,8.299334022523592,5,pre_2022
fragility_unconditional,0.03983358442112506,0.004782749877806802,0.08022144518496825,0.059619343266368696,-0.15213219740291128,0.5223084384093113,15.702136474387016,5,pre_2022
sticky_quality,-0.11199351347062714,-0.025516485728142135,0.037348819833552115,-0.6831938958676155,-0.12881787234727293,0.49827288428324695,24.511118219856055,5,post_2021
double_down_specific,0.06557529896457859,0.013917846148182589,0.0814077010580818,0.17096473634911577,-0.16074961900557994,0.48272884283246975,11.567003588719398,5,post_2021
abnormal_adoption,-0.1394260575236056,-0.03214827305136836,0.09502666719359859,-0.33830790872495214,-0.3682756551349995,0.49568221070811747,35.27496639369623,5,post_2021
ccp,0.022394575057873345,0.00483129615214839,0.07390809620551986,0.0653689703860558,-0.1270609867115211,0.4913644214162349,4.256242006411797,5,post_2021
fragility_stress,-0.19352437983824866,-0.0457268470660076,0.03008579185915587,-1.5198817860628044,-0.20260816810643612,0.24081632653061225,28.346183741671595,5,post_2021
fragility_reversal,-0.02422571000997631,-0.005322609021253699,0.08414066784025992,-0.06325845940940962,-0.12884762869580757,0.5284974093264249,24.314242284307767,5,post_2021
sticky_raw,-0.13205032488659285,-0.030349126112177993,0.03723213730280068,-0.8151325255747558,-0.1483783126000935,0.49740932642487046,25.848515601606064,5,post_2021
sticky_specificity,-0.10598840836465595,-0.02408619228721498,0.03840730895877327,-0.6271252253853375,-0.12634077591339132,0.48704663212435234,24.488994656529375,5,post_2021
double_down_all,0.2455446255787075,0.04894269558234665,0.0855166570763411,0.5723176893906796,-0.12289587081119746,0.5138169257340242,10.768526638900212,5,post_2021
abnormal_level,0.10388790837547779,0.02174186017852242,0.06981913030022177,0.31140262110158884,-0.12264640518770709,0.5224525043177893,9.670875863849488,5,post_2021
new_holder_breadth,-0.07807945179338127,-0.017535833930762745,0.06692403376821841,-0.26202595604884693,-0.14604381834366842,0.4939550949913644,26.193762856789487,5,post_2021
consensus,0.0681115652102322,0.014442534537103535,0.07461413279079078,0.19356298863110422,-0.11422845835575712,0.5051813471502591,5.137627096651201,5,post_2021
fragility_unconditional,0.09822059171146735,0.020598034921113895,0.0937057854560172,0.2198160425300743,-0.13000532721626978,0.531951640759931,9.787146518370774,5,post_2021
sticky_quality,-0.4851750149811509,-0.05061746826627411,0.03479977237914358,-1.4545344640417963,-0.49161870223971826,0.4649068322981366,23.498962361972083,10,full
double_down_specific,-0.4364904063115005,-0.04388226801294848,0.07400203981875578,-0.5929872760321742,-0.5320751884607657,0.4614906832298137,11.123769230716086,10,full
abnormal_adoption,-0.7823308069292075,-0.11245270561176501,0.10886923955340759,-1.032915321839825,-0.7997443440081332,0.47671840354767187,34.50048377291112,10,full
ccp,1.0955751096392876,0.05958954282450102,0.08340941315499951,0.7144222764613619,-0.13129897661805678,0.5288819875776397,4.384509338409308,10,full
fragility_stress,-0.45374942944638685,-0.04620631510142781,0.03549118404250452,-1.301909653002581,-0.4571535317842117,0.24957264957264957,22.083160036983664,10,full
fragility_reversal,-0.24260354139791618,-0.021504875017050784,0.07881779738116489,-0.27284288233852383,-0.2694493557551204,0.5105590062111801,23.543261625549746,10,full
